origin,anchor,target,forecast,actual,ape
2019-03-01,2018-11-01,2020-03-01,590.2181186740345,619.0,4.6497385017714885
2019-04-01,2019-02-01,2020-04-01,671.6971779664276,580.0,15.809858270073724
2019-05-01,2019-03-01,2020-05-01,716.0868844252057,682.0,4.998076895191445
2019-06-01,2019-04-01,2020-06-01,728.2383618619104,791.0,7.934467526939261
2019-07-01,2019-05-01,2020-07-01,599.1176846480012,965.0,37.91526583958537
2019-08-01,2019-06-01,2020-08-01,680.2740451071815,994.0,31.561967293040095
2019-09-01,2019-07-01,2020-09-01,666.7395691404403,1002.0,33.45912483628341
2019-10-01,2019-08-01,2020-10-01,865.2684855065353,945.0,8.437197300895736
2019-11-01,2019-09-01,2020-11-01,829.2183408165213,829.0,0.026337854827657034
2019-12-01,2019-10-01,2020-12-01,1009.7818275480114,885.0,14.099641530848745
2020-01-01,2019-11-01,2021-01-01,862.7632294896994,948.0,8.991220517964202
2020-02-01,2019-12-01,2021-02-01,884.0019669428797,846.0,4.491958267479868
2020-03-01,2020-01-01,2021-03-01,932.5427821116907,917.0,1.6949598813185074
2020-04-01,2020-02-01,2021-04-01,894.5459190173991,817.0,9.491544555373208
2020-05-01,2020-03-01,2021-05-01,557.9015458305086,724.0,22.94177543777506
2020-06-01,2020-04-01,2021-06-01,578.3552405931879,701.0,17.49568607800458
2020-07-01,2020-05-01,2021-07-01,776.9171632452002,729.0,6.572999073415664
2020-08-01,2020-06-01,2021-08-01,838.70198697576,702.0,19.473217517914524
2020-09-01,2020-07-01,2021-09-01,1293.208878891429,742.0,74.28691090180986
2020-10-01,2020-08-01,2021-10-01,1537.0524442522621,662.0,132.18314867858945
2020-11-01,2020-09-01,2021-11-01,1326.9287118738505,725.0,83.02464991363455
2020-12-01,2020-10-01,2021-12-01,1497.7974030883781,839.0,78.5217405349676
2021-01-01,2020-11-01,2022-01-01,1048.770697393659,788.0,33.09272809564201
2021-02-01,2020-12-01,2022-02-01,992.9771583881037,835.0,18.919420166239963
2021-03-01,2021-01-01,2022-03-01,1133.459216217988,709.0,59.86730835232551
2021-04-01,2021-02-01,2022-04-01,850.0056831137313,629.0,35.13603865083168
2021-05-01,2021-03-01,2022-05-01,1855.007979084838,642.0,188.94205281695298
2021-06-01,2021-04-01,2022-06-01,1366.5113460409777,585.0,133.59168308392782
2021-07-01,2021-05-01,2022-07-01,852.4566451577485,532.0,60.23621149581739
2021-08-01,2021-06-01,2022-08-01,525.4066358245925,677.0,22.391929715717502
2021-09-01,2021-07-01,2022-09-01,489.17180364399826,588.0,16.807516387075125
2021-10-01,2021-08-01,2022-10-01,535.128894786515,605.0,11.54894301049338
2021-11-01,2021-09-01,2022-11-01,638.1741426360117,602.0,6.008993793357417
2021-12-01,2021-10-01,2022-12-01,548.2275434007902,625.0,12.28359305587357
2022-01-01,2021-11-01,2023-01-01,624.0545705714458,633.0,1.4131800045109377
2022-02-01,2021-12-01,2023-02-01,680.1659329939129,623.0,9.17591219805985
2022-03-01,2022-01-01,2023-03-01,623.3945410735402,656.0,4.970344348545709
2022-04-01,2022-02-01,2023-04-01,716.4804472174337,680.0,5.364771649622606
2022-05-01,2022-03-01,2023-05-01,652.0584809655683,715.0,8.803009655165278
2022-06-01,2022-04-01,2023-06-01,409.7317324632919,684.0,40.09769993226727
2022-07-01,2022-05-01,2023-07-01,647.9622122092311,739.0,12.319051121890244
2022-08-01,2022-06-01,2023-08-01,472.27843070168154,676.0,30.136326819277876
2022-09-01,2022-07-01,2023-09-01,339.2234703634347,719.0,52.820101479355394
2022-10-01,2022-08-01,2023-10-01,683.8351755877094,672.0,1.761186843409135
2022-11-01,2022-09-01,2023-11-01,480.94038687809325,615.0,21.798311076732805
2022-12-01,2022-10-01,2023-12-01,589.355574989756,651.0,9.469189709714907
2023-01-01,2022-11-01,2024-01-01,526.9642853744448,664.0,20.637908829149882
2023-02-01,2022-12-01,2024-02-01,429.5719567345513,637.0,32.56327209818661
2023-03-01,2023-01-01,2024-03-01,521.147763220751,665.0,21.631915305150223
2023-04-01,2023-02-01,2024-04-01,500.60095117301,698.0,28.280666021058735
2023-05-01,2023-03-01,2024-05-01,656.0277471432507,621.0,5.640538992471938
2023-06-01,2023-04-01,2024-06-01,777.7919536862591,668.0,16.435921210517836
2023-07-01,2023-05-01,2024-07-01,943.5607436149811,751.0,25.640578377494155
2023-08-01,2023-06-01,2024-08-01,894.1517383641136,709.0,26.11449060142646
2023-09-01,2023-07-01,2024-09-01,982.6819772289091,738.0,33.1547394619118
2023-10-01,2023-08-01,2024-10-01,720.8873134089915,627.0,14.974053175277756
2023-11-01,2023-09-01,2024-11-01,1066.6213661763074,674.0,58.252428216069355
2023-12-01,2023-10-01,2024-12-01,821.0054919599112,734.0,11.853609258843486
2024-01-01,2023-11-01,2025-01-01,599.4724235115161,664.0,9.718008507301787
2024-02-01,2023-12-01,2025-02-01,698.2284442916873,674.0,3.5947246723571675
2024-03-01,2024-01-01,2025-03-01,675.2807183959416,670.0,0.7881669247673975
2024-04-01,2024-02-01,2025-04-01,707.9440839981158,722.0,1.9468027703440658
2024-05-01,2024-03-01,2025-05-01,760.4057145931231,623.0,22.055491909008524
2024-06-01,2024-04-01,2025-06-01,577.3119300014184,656.0,11.995132621734996
